Luddslemtryffel;Melanogaster tuberiformis;Corda;VU;2
Kastanjesopp;Gyroporus castaneus;(Bull. : Fr.) Quél.;NT;82
Rödbrun rottryffel;Scleroderma cepa;Pers., nom.sanct.;VU;15
Sandrottryffel;Scleroderma septentrionale;Jeppson;NT;11
Knottrig rottryffel;Scleroderma verrucosum;(Bull.) Pers., nom.sanct.;NT;68
Fältjordstjärna;Geastrum campestre;Morgan;EN;86
Rulljordstjärna;Geastrum corollinum;(Batsch) Hollós;EN;1
Mörk jordstjärna;Geastrum coronatum;Pers., nom.sanct.;NT;47
Naveljordstjärna;Geastrum elegans;Vittad.;EN;19
Blomjordstjärna;Geastrum floriforme;Vittad.;VU;92
Hög jordstjärna;Geastrum fornicatum;(Huds.) Hook.;EN;38
Hårjordstjärna;Geastrum melanocephalum;(Czern.) V.J.Staněk;NT;37
Stäppjordstjärna;Geastrum pseudolimbatum;Hollós;VU;24
Kornig jordstjärna;Geastrum pseudostriatum;Hollós;EN;30
Fyrflikig jordstjärna;Geastrum quadrifidum;Pers.:Pers.;NT;18
Säckjordstjärna;Geastrum saccatum;Fr.;EN;12
Dvärgjordstjärna;Geastrum schmidelii;Vittad.;NT;316
Liten jordstjärna;Geastrum minimum s. lat.;;VU;28
Rodnande klubbsvamp;Clavariadelphus helveticus;Rahm & Schild;VU;2
Flattoppad klubbsvamp;Clavariadelphus truncatus;(Quél.) Donk;NT;1
Violgubbe;Gomphus clavatus;(Pers.) Gray;VU;53
Stäppfingersvamp;Phaeoclavulina roellinii;(Schild) Giachini;VU;11
Rostfotad fingersvamp;Ramaria bataillei;(Maire) Corner;VU;20
Rotfingersvamp;Ramaria boreimaxima;Kytöv. & M.Toivonen;VU;1
Druvfingersvampar;Ramaria botrytis s.lat.;;NT;130
Kalkfingersvamp;Ramaria brienzensis;Schild;EN;23
Laxfingersvamp;Ramaria flavosalmonicolor;Schild, 1990;VU;43
Lömsk fingersvamp;Ramaria formosa;(Pers.:Fr.) Quél.;NT;84
Grålila fingersvamp;Ramaria fumigata;(Peck) Corner;NT;96
Glödfingersvamp;Ramaria ignicolor;Corner;DD;2
Lundfingersvamp;Ramaria krieglsteineri;Schild;NT;18
Såpfingersvamp;Ramaria lutea;(Vent.) Schild;NT;19
Blek fingersvamp;Ramaria pallida;(Schaeff.) Ricken;NT;158
Läderdoftande fingersvamp;Ramaria safraniolens;Christan;VU;1
Fläckfingersvamp;Ramaria sanguinea;(Pers.) Quél.;VU;238
Sydlig taggfingersvamp;Ramaria spinulosa;(Pers.:Fr.) Quél.;VU;25
Praktfingersvamp;Ramaria subbotrytis;(Coker) Corner;VU;47
Gultoppig fingersvamp;Ramaria testaceoflava;(Bres.) Corner;NT;1
Solfingersvamp;Ramaria thalliovirescens;Franchi & M.Marchetti;NT;47
Spinnfingersvamp;Lentaria byssiseda;(Pers.) Corner;NT;33
Vit vedfingersvamp;Lentaria epichnoa;(Fr.) Corner;NT;6
Dynstinksvamp;Phallus hadriani;Vent.:Pers.;NT;25
Svartöra;Auricularia mesenterica;(Dicks.:Fr.) Pers.;NT;77
Grå kantarell;Craterellus cinereus;(Pers.:Fr.) Donk;NT;56
Svartnande kantarell;Craterellus melanoxeros;(Desm.:Fr.) Pérez-De-Greg.;NT;15
Vedlavklubba;Multiclavula mucida;(Pers.) R.H.Petersen;VU;178
Oljetagging;Sistotrema raduloides;(P.Karst.) Donk;NT;6
Granmussling;Gloeophyllum abietinum;(Bull.) P.Karst.;NT;5
Kanelticka;Coltricia cinnamomea;(Jacq.) Murrill;VU;10
Ekticka;Fomitiporia robusta;(P.Karst.) Fiasson & Niemelä;NT;235
Almrostöra;Hymenochaete ulmicola;Corfixen & Parmasto;EN;22
Sprickborstskinn;Hydnoporia corrugata;(Fr.) K.H. Larss.& Spirin;VU;25
Skillerticka;Inonotus cuticularis;(Bull.) P.Karst.;VU;226
Pälsticka;Inonotus hispidus;(Bull.) P.Karst.;VU;44
Almsprängticka;Inonotus ulmicola;Corfixen;VU;5
Gränsticka;Phellopilus nigrolimitatus;(Romell) Niemelä, T.Wagner & M.Fisch.;NT;1
Tallticka;Porodaedalea pini;(Brot.) Murrill;NT;251
Tårticka;Pseudoinonotus dryadeus;(Pers.) T.Wagner & M.Fisch.;VU;188
Rosettskinn;Cotylidia pannosa;(Sowerby:Fr.) D.A.Reid;EN;1
Prickskinn;Kurtia macedonica;(Litsch.) Karasiński;VU;1
Pärlskinn;Peniophorella guttulifera;(P.Karst.) K.H.Larss.;NT;3
Gräddporing;Sidera lenis s. str.;;VU;4
Vågticka;Osteina undosa;(Peck) Zmitr.;VU;2
Hängticka;Postia ceriflua;(Berk. & M.A.Curtis) Jülich;VU;1
Rosetticka;Postia floriformis;(Quél.) Jülich;VU;3
Gropticka;Postia guttulata;(Peck) Jülich;NT;73
Videticka;Antrodia macra;(Sommerf.) Niemelä;NT;2
Tungticka;Fomitopsis pulvina;(Pers.) Spirin & Vlasák;EN;15
Veckticka;Fomitopsis pulvinascens;(Pilát) Niemelä & Miettinen;NT;3
Sydlig platticka;Ganoderma adspersum;(Schulzer) Donk;VU;93
Hartsticka;Ganoderma pfeifferi;Bres.;EN;214
Eklackticka;Ganoderma resinaceum;Boud. ex Pat.;EN;27
Korallticka;Grifola frondosa;(Dicks.) Gray;NT;336
Rosenporing;Ceriporia excelsa;(S. Lundell) Parmasto;NT;43
Finporing;Gloeoporus pannocinctus;(Romell) J.Erikss.;VU;56
Laxgröppa;Meruliopsis rubicunda;(Litsch.) Spirin & K.H.Larss.;VU;1
Sydlig sotticka;Ischnoderma resinosum;(Schrad.) P.Karst.;NT;1000
Almticka;Rigidoporus obducens;(Pers.) Pouzar;VU;14
Saffransticka;Aurantiporus croceus;(Pers.) Murrill;CR;2
Apelticka;Aurantiporus fissilis;(Berk. & M.A.Curtis) H.Jahn ex Ryvarden;VU;36
Rostporing;Ceriporiopsis gilvescens;(Bres.) Domański;VU;16
Grentaggsvamp;Climacodon septentrionalis;(Fr.:Fr.) P.Karst.;NT;8
Stor vaxtagging;Mycoaciella bispora;(Stalpers) J.Erikss. & Ryvarden;DD;5
Rosa fetticka;Odoria alborubescens;(Bourdot & Galzin) V.Papp & Dima;EN;1
Aspvaxskinn;Phlebia bresadolae;Parmasto;DD;2
Kärrvaxskinn;Phlebiodontia subochracea;(Bres.) Motato-Vásq. & Gugliotta;NT;34
Svavelskinn;Rhizochaete sulphurina;(P.Karst.) K.H.Larss.;VU;1
Blekticka;Haploporus tuberculosus;(Fr.) Niemelä & Y.C.Dai;NT;18
Tigermussling;Lentinus tigrinus;(Bull.) Fr.;EN;14
Brödmärgsticka;Perenniporia medulla-panis;(Jacq.) Donk;NT;19
Stor tratticka;Picipes badius s.str.;;NT;192
Grenticka;Polyporus umbellatus;(Pers.) Fr., nom.sanct;VU;27
Stenticka;Polyporus tuberaster;(Jacq. ex Pers.) Fr.;NT;163
Sydlig anisticka;Trametes suaveolens;(L.) Fr.;EN;1
Orange bokticka;Frantisekia mentschulensis;(Pilát ex Pilát) Spirin;EN;42
Lundticka;Loweomyces wynneae;(Berk. & Broome) Jülich;VU;25
Gryntagging;Steccherinum aridum;Svrček;DD;1
Fransig ockraporing;Steccherinum lacerum;(P.Karst.) Kotir. & Saaren.;NT;9
Prakttagging;Steccherinum robustius;(J.Erikss. & S.Lundell) J.Erikss.;EN;135
Rosengröppa;Candelabrochaete septocystidia;(Burt) Burds.;NT;1
Apelsinticka;Hapalopilus aurantiacus;(Rostk.) Bondartsev & Singer;NT;2
Ockraticka;Spongipellis delectans;(Peck) Murrill;VU;3
Skumticka;Spongipellis spumea;(Sowerby) Pat.;NT;6
Grönticka;Albatrellus cristatus;(Schaeff.:Fr.) Kotl. & Pouzar;EN;59
Kandelabersvamp;Artomyces pyxidatus;(Pers.) Jülich;NT;54
Skinntagging;Dentipellis fragilis;(Pers. : Fr.) Donk;NT;43
Koralltaggsvamp;Hericium coralloides;(Scop.) Pers.;NT;549
Igelkottstaggsvamp;Hericium erinaceus;(Bull.) Pers.;CR;51
Skarp rökriska;Lactarius acris;(Bolton : Fr.) Gray;NT;89
Pelargonriska;Lactarius decipiens;Quél.;NT;7
Gul lilariska;Lactarius flavidus;Boud.;NT;5
Borstriska;Lactarius mairei;Malençon;VU;1
Stor lilariska;Lactarius violascens;(J. Otto : Fr.) Fr.;NT;9
Zonriska;Lactarius zonarius;(Bull.) Fr.;DD;2
Sotkremla;Russula anthracina;Romagn.;DD;9
Avenbokskremla;Russula carpini;R. Girard & Heinem.;NT;13
Kortfotskremla;Russula curtipes;F.H.Møller & Jul.Schäff.;NT;84
Fruktkremla;Russula decipiens;(Singer) Svrček;DD;10
Korallkremla;Russula emeticicolor;(Jul. Schäff.) Singer;VU;16
Kompottkremla;Russula fulvograminea;Ruots., Sarnari & Vauras;DD;2
Skönkremla;Russula laeta;F. H. Møller & Jul. Schäff.;VU;14
Honungskremla;Russula melliolens;Quél.;VU;9
Småkremla;Russula puellula;Ebbesen, F. H. Møller & Jul. Schäff.;DD;9
Laxkremla;Russula roseoaurantia;Sarnari;VU;25
Rubinkremla;Russula rubra;(DC.) Fr.;DD;2
Liten ekkremla;Russula rutila;Romagn.;NT;6
Sandkremla;Russula torulosa;Bres.;NT;11
Klibbkremla;Russula viscida;Kudřna;NT;17
Rutskinn;Xylobolus frustulatus;(Pers.:Fr.) Boidin;NT;82
Lundkrämskinn;Gloeohypochnicium analogum;(Bourdot & Galzin) Hjortstam;VU;5
Grangråticka;Boletopsis leucomelaena;(Pers.) Fayod;VU;1
Kompakt taggsvamp;Hydnellum compactum;(Pers.:Fr.) P.Karst.;VU;13
Ruttaggsvamp;Hydnellum illudens;(Maas Geest.) Nitare;VU;1
Lundtaggsvamp;Hydnellum ioeides;(Pass.) E.Larss., K.H.Larss. & Kõljalg;VU;20
Mjöltaggsvamp;Hydnellum lepidum;(Maas Geest.) E.Larss., K.H.Larss. & Kõljalg;VU;66
Grå taggsvamp;Phellodon confluens;(Pers.) Pouzar;NT;41
Talltaggsvamp;Phellodon fuligineoalbus;(J.C.Schmidt) Baird;NT;3
Svartvit taggsvamp;Phellodon melaleucus;(Sw. ex Fr.) P.Karst.;NT;12
Svart taggsvamp agg.;Phellodon niger s.lat.;;NT;46
Grantaggsvamp;Phellodon violascens;(Alb. & Schwein.) A.M.Ainsw.;NT;2
Motaggsvamp;Sarcodon squamosus;(Schaeff.) Quél.;NT;82
Filttagging;Odontia ferruginea;Pers.;DD;2
;Polyozellus sciastrus;(Svantesson & Kõljalg.) Svantesson  & Kõljalg;DD;1
;Polyozellus tristis;(P.Karst.) Svantesson & Kõljalg;DD;1
Knotterfiltskinn;Thelephora asperula;(P.Karst.) Kõljalg & al.;DD;2
Trådmjölskinn;Trechispora silvae-ryae;(J.Erikss. & Ryvarden) K.H.Larss.;DD;1
Vårtsporigt stålskinn;Xenasma pruinosum;(Pat.) Donk;NT;1
Skorpplätt;Cerinomyces aeneus;A.Savchenko & al.;EN;9
Gullklubba;Calocera glossoides;(Pers.:Fr.) Fr.;NT;7
Östersjöbryum;Bryum marratii;Hook.f. & Wilson;EN;1
Uddbryum;Imbribryum mildeanum;(Jur.) J.R.Spence;NT;3
Potatisbryum;Ptychostomum bornholmense;(Wink. & R.Ruthe) Holyoak & N.Pedersen;NT;1
Snedbryum;Ptychostomum cernuum;(Hedw.) Hornsch.;DD;1
Halsbryum;Ptychostomum turbinatum;(Hedw.) J.R.Spence;VU;3
Kustbryum;Ptychostomum warneum var. mamillatum;(Lindb.) Lönnell & K.Hassel;NE;2
Parkhättemossa;Orthotrichum pallens;Bruch ex Brid.;NT;9
Ägghättemossa;Orthotrichum patens;Bruch ex Brid.;EN;1
Liten hättemossa;Orthotrichum tenellum;Bruch ex Brid.;EN;1
Filthättemossa;Orthotrichum urnigerum;Myrin;NT;1
Skirmossa;Hookeria lucens;(Hedw.) Sm.;NT;56
Gul hårgräsmossa;Cirriphyllum crassinervium;(Taylor) Loeske & M.Fleisch.;NT;26
Dvärgsprötmossa;Microeurhynchium pumilum;(Wilson) Ignatov & Vanderp.;EN;8
Skånsk sprötmossa;Oxyrrhynchium schleicheri;(R.Hedw.) Röll;VU;26
Kalksprötmossa;Plasteurhynchium striatulum;(Spruce) M.Fleisch.;VU;1
Broddnäbbmossa;Rhynchostegium confertum;(Dicks.) Schimp.;VU;21
Sydlig käppkrokmossa;Hamatocaulis vernicosus, southern cryptic species;;VU;1
Mångfruktsmossa;Cryphaea heteromalla;(Hedw.) D.Mohr;EN;18
Späd trasselmossa;Heterocladium flaccidum;(Schimp.) A.J.E.Sm.;DD;9
Aspfjädermossa;Neckera pennata;Hedw.;VU;1
Trubbig rävsvansmossa;Thamnobryum neckeroides;(Hook.) E.Lawton;VU;7
Bäcksidenmossa;Plagiothecium platyphyllum;Mönk.;NT;1
Kustkvastmossa;Dicranum scottianum;Turner ex R.Scott;VU;5
Strandsylmossa;Cleistocarpidium palustre;(Bruch & Schimp.) Ochyra & Bednarek-Ochyra;EN;2
Kortbladig sylmossa;Pleuridium acuminatum;Lindb.;EN;2
Kustgrimmia;Grimmia decipiens;(Schultz) Lindb.;NT;10
Ullgrimmia;Grimmia laevigata;(Brid.) Brid.;NT;1
Mörk dvärgmossa;Seligeria calcarea;(Hedw.) Bruch & Schimp.;EN;1
Pygmémossa;Acaulon muticum s.lat.;;VU;4
Smal toffelmossa;Aloina aloides;(Koch ex Schultz) Kindb.;VU;45
Forsmossa;Cinclidotus fontinaloides;(Hedw.) P.Beauv.;NT;70
Nickpottia;Microbryum curvicollum;(Hedw.) R.H.Zander;VU;32
Dvärgpottia;Microbryum floerkeanum;(F.Weber & D.Mohr) Schimp.;VU;9
Stjärtmossa;Pterygoneurum ovatum;(Hedw.) Dixon;NT;56
Almskruvmossa;Syntrichia laevipila;Brid.;EN;31
Heltuss;Tortula protobryoides;R.H.Zander;VU;41
Strandtuss;Tortula randii;(Kenn.) R.H.Zander;CR;2
Spetslansmossa;Didymodon acutus;(Brid.) K.Saito;DD;6
Berglansmossa;Didymodon icmadophilus;(Schimp. ex Müll.Hal.) K.Saito;DD;2
Kritlansmossa;Didymodon luridus;Hornsch.;RE;2
Skör lansmossa;Didymodon sinuosus;(Mitt.) Delogne;EN;9
Bäcklansmossa;Didymodon spadiceus;(Mitt.) Limpr.;VU;1
Knattemossa;Gyroweisia tenuis;(Hedw.) Schimp.;NT;16
Millimetermossa;Micromitrium tenerum;(Bruch & Schimp.) Crosby;EN;12
Kornrullmossa;Pseudocrossidium obtusulum;(Lindb.) H.A.Crum & L.E.Anderson;NT;3
Trubbig rullmossa;Pseudocrossidium revolutum;(Brid.) R.H.Zander;EN;3
Citronkrusmossa;Weissia longifolia;Mitt.;NT;1
Kustkrusmossa;Weissia perssonii;Kindb.;VU;3
Åkerkoppmossa;Entosthodon fascicularis;(Hedw.) Müll.Hal.;NT;7
Hedkoppmossa;Entosthodon obtusus;(Hedw.) Lindb.;VU;1
Muddermossa;Physcomitrium patens;(Hedw.) Mitt.;NT;1
Vedtrappmossa;Crossocalyx hellerianus;(Nees ex Lindenb.) Meyl.;NT;12
Stubbtrådmossa;Fuscocephaloziopsis catenulata;(Huebener) Váňa & L.Söderstr.;NT;2
Tornmikromossa;Cephaloziella elachista;(J.B.Jack ex Gottsche & Rabenh.) Schiffn.;NT;2
Lermikromossa;Cephaloziella stellulifera;(Taylor ex Carrington & Pearson) Croz.;DD;2
Vedflikmossa;Lophozia guttulata;(Lindb. & Arnell) A.Evans;NT;4
Strandflikmossa;Heterogemma capitata;(Hook.) Konstant. & Vilnet;VU;2
Skugglobmossa;Tritomaria exsecta;(Schmidel) Schiffn. ex Loeske;EN;1
Timmerskapania;Scapania apiculata;Spruce;EN;2
Blockskapania;Scapania gracilis;Lindb.;VU;18
Blå säckmossa;Calypogeia azurea;Stotler & Crotz;VU;1
Stigrostmossa;Marsupella funckii;(F.Weber & D.Mohr) Dumort.;EN;3
Pepparporella;Porella arboris-vitae;(With.) Grolle;VU;67
Flikbålmossa;Riccardia multifida;(L.) Gray;VU;49
Stor bandmossa;Metzgeria conjugata;Lindb.;NT;44
Hedbålmossa;Pallavicinia lyellii;(Hook.) Gray;CR;17
Slät rutlungmossa;Conocephalum conicum s.str.;(L.) Dumort.;DD;14
Strandrosettmossa;Riccia bifurca;Hoffm.;NT;2
Röd gaffelmossa;Riccia huebeneriana;Lindenb.;EN;9
Strandlummer;Lycopodiella inundata;(L.) Holub;NT;100
Mellanlummer;Lycopodium zeilleri;(Rouy) Greuter & Burdet;VU;5
Jättefräken;Equisetum telmateia;Ehrh.;CR;208
Månlåsbräken;Botrychium lunaria;(L.) Sw.;NT;152
Rutlåsbräken;Botrychium matricariifolium;(Retz.) A. Braun ex Koch;VU;45
Höstlåsbräken;Botrychium multifidum;(S. G. Gmel.) Rupr.;NT;3
Klotgräs;Pilularia globulifera;L.;VU;132
Kalkbräken;Gymnocarpium robertianum;(Hoffm.) Newman;NT;36
Glansbräken;Asplenium adiantum-nigrum;L.;NT;194
Uddbräken;Polystichum aculeatum;(L.) Roth;VU;31
Dansk stensöta;Polypodium interjectum;Shivas;EN;49
Hålrot;Aristolochia clematitis;L.;EN;97
Japansk andmat;Lemna japonica;Landolt;DD;16
Flytsvalting;Luronium natans;(L.) Raf.;EN;38
Pilblad;Sagittaria sagittifolia;L.;NT;326
Sjönajas;Najas flexilis;(Willd.) Rostk. & W. L. E. Schmidt;VU;49
Ålgräs;Zostera marina;L.;VU;290
Spetsnate;Potamogeton acutifolius;Link;VU;28
Bandnate;Potamogeton compressus;L.;VU;30
Uddnate;Potamogeton friesii;Rupr.;NT;157
Styvnate;Potamogeton rutilus;Wolfg.;VU;1
Knölnate;Potamogeton trichoides;Cham. & Schltdl.;VU;14
Pommersk vårlök;Gagea pomeranica;Ruthe;NT;50
Luddvårlök;Gagea villosa;(M. Bieb.) Sweet;NT;867
Englandsnycklar;Dactylorhiza majalis subsp. integrata;(E. G. Camus) H. A. Pedersen;VU;5
Majnycklar;Dactylorhiza majalis subsp. majalis;;NT;926
Knärot;Goodyera repens;(L.) R. Br.;VU;372
Honungsblomster;Herminium monorchis;(L.) R. Br.;VU;248
Ängsnattviol;Platanthera bifolia subsp. bifolia;;NT;152
Dansk iris;Iris spuria;L.;VU;299
Rosenlök;Allium carinatum;L.;NT;206
Kantlök;Allium lusitanicum;Lam.;EN;1
Stor sandlilja;Anthericum liliago;L.;EN;425
Flotagräs;Sparganium gramineum;Georgi;VU;35
Svarttåg;Juncus anceps;Laharpe;CR;74
Huvudtåg;Juncus capitatus;Weigel;EN;8
Strimtåg;Juncus foliosus;Desf.;VU;28
Borsttåg;Juncus squarrosus;L.;NT;816
Backfryle;Luzula divulgata;Kirschner;NT;74
Storfryle;Luzula sylvatica;(Huds.) Gaudin;VU;102
Plattsäv;Blysmus compressus;(L.) Panz. ex Link;VU;600
Rödsäv;Blysmus rufus;(Huds.) Link;VU;50
Vårstarr;Carex caryophyllea;Latourr.;NT;557
Backstarr;Carex ericetorum;Pollich;NT;87
Hartmansstarr;Carex hartmaniorum;A.Cajander;VU;181
Ängsstarr;Carex hostiana;DC.;NT;348
Vanlig ängsstarr;Carex hostiana var. hostiana;;NE;79
Bågstarr;Carex maritima;Gunnerus;VU;42
Trubbstarr;Carex obtusata;Lilj.;VU;168
Loppstarr;Carex pulicaris;L.;NT;476
Dvärgag;Cyperus fuscus;L.;CR;127
Flytsäv;Isolepis fluitans;(L.) R. Br.;NT;87
Borstsäv;Isolepis setacea;(L.) R. Br.;EN;246
Brunag;Rhynchospora fusca;(L.) W. T. Aiton;NT;128
Vittåtel;Aira caryophyllea;L.;NT;572
Kösa;Apera spica-venti;(L.) P. Beauv.;NT;1002
Purrhavre;Avena strigosa;Schreb.;RE;23
Skugglosta;Bromopsis ramosa;(Huds.) Holub;NT;126
Renlosta;Bromus arvensis;L.;EN;273
Brinklosta;Bromus commutatus;Schrad.;EN;36
Ängslosta;Bromus racemosus;L.;EN;4
Råglosta;Bromus secalinus;L.;EN;22
Källgräs;Catabrosa aquatica;(L.) P. Beauv.;VU;193
Lundäxing;Dactylis polygama;Horv.;EN;206
Sjötåtel;Deschampsia setacea;(Huds.) Hack.;VU;495
Skogssvingel;Drymochloa sylvatica;(Pollich) Holub;NT;134
Gråsvingel;Festuca arenaria;Osbeck;NT;122
Blågrönt mannagräs;Glyceria declinata;Bréb.;VU;170
Skogskorn;Hordelymus europaeus;(L.) Harz;VU;134
Ängskorn;Hordeum secalinum;Schreb.;EN;130
Tofsäxing;Koeleria glauca;(Spreng.) DC.;EN;941
Vildris;Leersia oryzoides;(L.) Sw.;VU;360
Ormax;Parapholis strigosa;(Dumort.) C. E. Hubb.;VU;98
Sandtimotej;Phleum arenarium;L.;VU;585
Flentimotej;Phleum phleoides;(L.) H. Karst.;NT;193
Storgröe;Poa remota;Forselles;NT;24
Kavelhirs;Setaria viridis;(L.) P. Beauv.;NT;544
Vanlig kavelhirs;Setaria viridis var. viridis;;NE;118
;Setaria viridis var. weinmannii;(Roem. & Schult.) Tzvelev;;2
Ekorrsvingel;Vulpia bromoides;(L.) Gray;EN;127
Hålnunneört;Corydalis cava;(L.) Schweigg. & Körte;NT;812
Strandvallmo;Glaucium flavum;Crantz;VU;1
Äkta stormhatt;Aconitum napellus;L.;CR;21
Våradonis;Adonis vernalis;L.;NT;2
Riddarsporre;Consolida regalis;Gray;NT;158
Mosippa;Pulsatilla vernalis;(L.) Mill.;EN;12
Backsippa;Pulsatilla vulgaris;Mill.;VU;1475
Vanlig backsippa;Pulsatilla vulgaris subsp. vulgaris;;VU;2351
Åkerranunkel;Ranunculus arvensis;L.;NT;67
Jättemöja;Ranunculus fluitans;Lam.;VU;496
Vanlig backsmörblomma;Ranunculus polyanthemos subsp. polyanthemos;;NT;19
Backruta;Thalictrum simplex;L.;NT;40
Vanlig backruta;Thalictrum simplex subsp. simplex;;NT;35
Smalruta;Thalictrum simplex subsp. tenuifolium;(Hartm.) Sterner;VU;13
Kustgullpudra;Chrysosplenium oppositifolium;L.;VU;65
Sandvedel;Astragalus arenarius;L.;EN;256
Hårginst;Genista pilosa;L.;NT;84
Färgginst;Genista tinctoria;L.;VU;30
Gulkronill;Hippocrepis emerus;(L.) Lassen;NT;1
Vippärt;Lathyrus niger;(L.) Bernh.;NT;47
Vårvial;Lathyrus sphaericus;Retz.;EN;82
Knölvial;Lathyrus tuberosus;L.;VU;144
Smal käringtand;Lotus tenuis;Waldst. & Kit. ex Willd.;VU;339
Sandlusern;Medicago minima;(L.) Bartal.;VU;190
Strandsötväppling;Melilotus dentatus;(Waldst. & Kit.) Pers.;EN;136
Stallört;Ononis spinosa subsp. hircina;(Jacq.) Gams;NT;159
Alpklöver;Trifolium alpestre;L.;EN;1
Gullklöver;Trifolium aureum;Pollich;NT;198
Backklöver;Trifolium montanum;L.;NT;99
Buskvicker;Vicia dumetorum;L.;EN;107
Luddvicker;Vicia villosa;Roth;VU;183
Vanlig luddvicker;Vicia villosa subsp. villosa;;NE;124
Toppjungfrulin;Polygala comosa;Schkuhr;VU;27
Hedjungfrulin;Polygala serpyllifolia;Hosé;EN;36
Backjungfrulin;Polygala vulgaris subsp. collina;(Rchb.) Borbás;EN;1
Trubbdaggkåpa;Alchemilla plicata;Buser;VU;1
Kustdaggkåpa;Alchemilla xanthochlora;Rothm.;VU;52
Småjungfrukam;Aphanes australis;Rydb.;NT;197
Skånskt oxbär;Cotoneaster kullensis;B. Hylmö;VU;101
Trollsmultron;Drymocallis rupestris;(L.) Soják;VU;2
Revig blodrot;Potentilla anglica;Laichard.;VU;265
Luddfingerört;Potentilla heptaphylla;L.;NT;545
Smultronfingerört;Potentilla sterilis;(L.) Garcke;VU;286
Åkerros;Rosa agrestis;Savi;CR;273
Västkustros;Rosa × inodora;Fr.;EN;46
Sydäppelros;Rosa micrantha;Borrer ex Sm.;CR;61
Pimpinellros;Rosa spinosissima;L.;RE;273
Flikros;Rosa tomentella;Léman;NT;56
Filtros;Rosa tomentosa;Sm.;CR;33
Fintandat björnbär;Rubus decurrentispinus;H. E. Weber;VU;39
Slätbjörnbär;Rubus eluxatus;Neuman;NT;8
Borstbjörnbär/uddbjörnbär;Rubus fabrimontanus;(Sprib.) Sprib.;VU;33
Polabiskt björnbär;Rubus walsemannii;H. E. Weber;NT;3
Bjärebjörnbär;Rubus wendtii;U. Ryde;VU;125
Skånebjörnbär;Rubus axillaris;Lej.;NT;190
Banbjörnbär;Rubus bifrons;Vest;EN;66
Glansbjörnbär;Rubus divaricatus;P. J. Müll.;VU;53
Engelskt björnbär;Rubus echinatus;Lindley;VU;87
Slokbjörnbär;Rubus flaccidifolius;P. J. Müll.;EN;30
Bergbjörnbär;Rubus montanus;Lib. ex Lej.;EN;77
Blomsterbjörnbär;Rubus polyanthemus;Lindeb.;NT;140
Pyramidbjörnbär;Rubus pyramidalis;Kaltenb.;EN;30
Skuggbjörnbär;Rubus sciocharis;(Sudre) W. C. R. Watson;EN;58
Åsljungabjörnbär;Rubus scissoides;H. E. Weber ex G. H. Loos ined.;VU;54
Nålbjörnbär;Rubus scissus;W. C. R. Watson;NT;77
Kilbjörnbär;Rubus silvaticus;Weihe & Nees;EN;36
Sprengelsbjörnbär;Rubus sprengelii;Weihe;NT;57
Grovtaggigt björnbär;Rubus steracanthos;P. J. Müll. ex Boulay;EN;50
Rundbladsbjörnbär;Rubus vestitus;Weihe;NT;69
Vitt rundbladsbjörnbär;Rubus vestitus f. albiflorus;G. Braun ex Kretzer;NE;87
Rött rundbladsbjörnbär;Rubus vestitus f. vestitus;;NE;41
Skogsalm;Ulmus glabra;Huds.;CR;4128
Vanlig skogsalm;Ulmus glabra subsp. glabra;;NE;276
Vresalm;Ulmus laevis;Pall.;CR;7
Lundalm;Ulmus minor;Mill.;CR;169
Väggört;Parietaria officinalis;L.;VU;188
Etternässla;Urtica urens;L.;NT;984
Dvärgjohannesört;Hypericum humifusum;L.;EN;223
Bergjohannesört;Hypericum montanum;L.;NT;82
Kärrjohannesört;Hypericum tetrapterum;Fr.;NT;366
Sandviol;Viola rupestris;F. W. Schmidt;NT;28
Vanlig sandviol;Viola rupestris subsp. rupestris;;NT;49
Hårig sandviol;Viola rupestris var. rupestris;;NE;2
Strandviol;Viola stagnina;Kit. ex Schult;VU;63
Klittviol;Viola tricolor subsp. curtisii;(E. Forst.) Syme;VU;122
Sumpviol;Viola uliginosa;Besser;NT;56
Daggvide;Salix daphnoides;Vill.;VU;38
Alpdaggvide;Salix daphnoides var. daphnoides;;NE;1
Källblekvide;Salix hastata subsp. vegeta;(Andersson) Flod.;VU;29
Småtörel;Euphorbia exigua;L.;NT;398
Dvärglin;Radiola linoides;Roth;NT;93
Brandnäva;Geranium lanuginosum;Lam.;EN;1
Kärrnäva;Geranium palustre;L.;EN;237
Rödlånke;Lythrum portula;(L.) D. A. Webb;NT;269
Mörk dunört;Epilobium obscurum;Schreb.;NT;361
Naverlönn;Acer campestre;L.;CR;775
Vit kattost;Malva pusilla;Sm.;VU;214
Bohuslind;Tilia platyphyllos;Scop.;CR;180
Solvända;Helianthemum nummularium;(L.) Mill.;NT;145
Ljus solvända;Helianthemum nummularium subsp. nummularium;;NT;51
Mörk solvända;Helianthemum nummularium subsp. obscurum;(Celak.) Holub;VU;57
Grådådra;Alyssum alyssoides;(L.) L.;NT;951
Åkerkål;Brassica rapa subsp. campestris;(L.) A. R. Clapham;NT;85
Sanddådra;Camelina microcarpa;Andrz. ex DC.;VU;542
Vanlig sanddådra;Camelina microcarpa subsp. sylvestris;(Wallr.) Hiitonen;NE;13
Oljedådra;Camelina sativa;(L.) Crantz;RE;2
